comp_id,smiles,bioactivity,y_label
CHEMBL2179459,Cc1cn(CCC[n+]2ccc(-c3cc[n+](Cc4cc(C[n+]5ccc(-c6cc[n+](CCCn7cc(C)c(=O)[nH]c7=O)cc6)cc5)cc(C[n+]5ccc(-c6cc[n+](Cc7cc(C[n+]8ccc(-c9cc[n+](Cc%10cc(C[n+]%11ccc(-c%12cc[n+](CCCn%13cc(C)c(=O)[nH]c%13=O)cc%12)cc%11)cc(C[n+]%11ccc(-c%12cc[n+](CCCn%13cc(C)c(=O)[nH]c%13=O)cc%12)cc%11)c%10)cc9)cc8)cc(-[n+]8ccc(-c9cc[n+](-c%10cc(C[n+]%11ccc(-c%12cc[n+](Cc%13cc(C[n+]%14ccc(-c%15cc[n+](CCCn%16cc(C)c(=O)[nH]c%16=O)cc%15)cc%14)cc(C[n+]%14ccc(-c%15cc[n+](CCCn%16cc(C)c(=O)[nH]c%16=O)cc%15)cc%14)c%13)cc%12)cc%11)cc(C[n+]%11ccc(-c%12cc[n+](Cc%13cc(C[n+]%14ccc(-c%15cc[n+](CCCn%16cc(C)c(=O)[nH]c%16=O)cc%15)cc%14)cc(C[n+]%14ccc(-c%15cc[n+](CCCn%16cc(C)c(=O)[nH]c%16=O)cc%15)cc%14)c%13)cc%12)cc%11)c%10)cc9)cc8)c7)cc6)cc5)c4)cc3)cc2)c(=O)[nH]c1=O.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F,0.235537,positive
CHEMBL2179460,Cc1cn(CCC[n+]2ccc(-c3cc[n+](Cc4cc(C[n+]5ccc(-c6cc[n+](CCCn7cc(C)c(=O)[nH]c7=O)cc6)cc5)cc(-[n+]5ccc(-c6cc[n+](-c7cc(C[n+]8ccc(-c9cc[n+](CCCn%10cc(C)c(=O)[nH]c%10=O)cc9)cc8)cc(C[n+]8ccc(-c9cc[n+](CCCn%10cc(C)c(=O)[nH]c%10=O)cc9)cc8)c7)cc6)cc5)c4)cc3)cc2)c(=O)[nH]c1=O.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F,3.0783101489999996,positive
CHEMBL2179461,CC[n+]1ccc(-c2cc[n+](Cc3cc(C[n+]4ccc(-c5cc[n+](CC)cc5)cc4)cc(C[n+]4ccc(-c5cc[n+](Cc6cc(C[n+]7ccc(-c8cc[n+](Cc9cc(C[n+]%10ccc(-c%11cc[n+](CC)cc%11)cc%10)cc(C[n+]%10ccc(-c%11cc[n+](CC)cc%11)cc%10)c9)cc8)cc7)cc(C[n+]7ccc(-c8cc[n+](Cc9cc(C[n+]%10ccc(-c%11cc[n+](Cc%12cc(C[n+]%13ccc(-c%14cc[n+](Cc%15cc(C[n+]%16ccc(-c%17cc[n+](CC)cc%17)cc%16)cc(C[n+]%16ccc(-c%17cc[n+](CC)cc%17)cc%16)c%15)cc%14)cc%13)cc(C[n+]%13ccc(-c%14cc[n+](Cc%15cc(C[n+]%16ccc(-c%17cc[n+](CC)cc%17)cc%16)cc(C[n+]%16ccc(-c%17cc[n+](CC)cc%17)cc%16)c%15)cc%14)cc%13)c%12)cc%11)cc%10)cc(C[n+]%10ccc(-c%11cc[n+](Cc%12cc(C[n+]%13ccc(-c%14cc[n+](Cc%15cc(C[n+]%16ccc(-c%17cc[n+](CC)cc%17)cc%16)cc(C[n+]%16ccc(-c%17cc[n+](CC)cc%17)cc%16)c%15)cc%14)cc%13)cc(C[n+]%13ccc(-c%14cc[n+](Cc%15cc(C[n+]%16ccc(-c%17cc[n+](CC)cc%17)cc%16)cc(C[n+]%16ccc(-c%17cc[n+](CC)cc%17)cc%16)c%15)cc%14)cc%13)c%12)cc%11)cc%10)c9)cc8)cc7)c6)cc5)cc4)c3)cc2)cc1.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F,0.10836813210000001,positive
CHEMBL2179462,CC[n+]1ccc(-c2cc[n+](Cc3cc(C[n+]4ccc(-c5cc[n+](CC)cc5)cc4)cc(C[n+]4ccc(-c5cc[n+](Cc6cc(C[n+]7ccc(-c8cc[n+](Cc9cc(C[n+]%10ccc(-c%11cc[n+](CC)cc%11)cc%10)cc(C[n+]%10ccc(-c%11cc[n+](CC)cc%11)cc%10)c9)cc8)cc7)cc(C[n+]7ccc(-c8cc[n+](Cc9cc(C[n+]%10ccc(-c%11cc[n+](CC)cc%11)cc%10)cc(C[n+]%10ccc(-c%11cc[n+](CC)cc%11)cc%10)c9)cc8)cc7)c6)cc5)cc4)c3)cc2)cc1.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F,0.309141574,positive
CHEMBL2179463,CCc1cc[n+](-c2cc[n+](Cc3cc(C[n+]4ccc(-c5cc[n+](CC)cc5)cc4)cc(C[n+]4ccc(-c5cc[n+](Cc6cc(C[n+]7ccc(-c8cc[n+](Cc9cc(C[n+]%10ccc(-c%11cc[n+](CC)cc%11)cc%10)cc(C[n+]%10ccc(-c%11cc[n+](CC)cc%11)cc%10)c9)cc8)cc7)cc(-[n+]7ccc(-c8cc[n+](-c9cc(C[n+]%10ccc(-c%11cc[n+](Cc%12cc(C[n+]%13ccc(-c%14cc[n+](CC)cc%14)cc%13)cc(C[n+]%13ccc(-c%14cc[n+](CC)cc%14)cc%13)c%12)cc%11)cc%10)cc(C[n+]%10ccc(-c%11cc[n+](Cc%12cc(C[n+]%13ccc(-c%14cc[n+](CC)cc%14)cc%13)cc(C[n+]%13ccc(-c%14cc[n+](CC)cc%14)cc%13)c%12)cc%11)cc%10)c9)cc8)cc7)c6)cc5)cc4)c3)cc2)cc1.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F,0.3444203897,positive
CHEMBL2179464,Cc1cn(CCC[n+]2ccc(-c3cc[n+](Cc4cc(C[n+]5ccc(-c6cc[n+](CCCn7cc(C)c(=O)[nH]c7=O)cc6)cc5)cc(C[n+]5ccc(-c6cc[n+](Cc7cc(C[n+]8ccc(-c9cc[n+](Cc%10cc(C[n+]%11ccc(-c%12cc[n+](CCCn%13cc(C)c(=O)[nH]c%13=O)cc%12)cc%11)cc(C[n+]%11ccc(-c%12cc[n+](CCCn%13cc(C)c(=O)[nH]c%13=O)cc%12)cc%11)c%10)cc9)cc8)cc(C[n+]8ccc(-c9cc[n+](Cc%10cc(C[n+]%11ccc(-c%12cc[n+](Cc%13cc(C[n+]%14ccc(-c%15cc[n+](Cc%16cc(C[n+]%17ccc(-c%18cc[n+](CCCn%19cc(C)c(=O)[nH]c%19=O)cc%18)cc%17)cc(C[n+]%17ccc(-c%18cc[n+](CCCn%19cc(C)c(=O)[nH]c%19=O)cc%18)cc%17)c%16)cc%15)cc%14)cc(C[n+]%14ccc(-c%15cc[n+](Cc%16cc(C[n+]%17ccc(-c%18cc[n+](CCCn%19cc(C)c(=O)[nH]c%19=O)cc%18)cc%17)cc(C[n+]%17ccc(-c%18cc[n+](CCCn%19cc(C)c(=O)[nH]c%19=O)cc%18)cc%17)c%16)cc%15)cc%14)c%13)cc%12)cc%11)cc(C[n+]%11ccc(-c%12cc[n+](Cc%13cc(C[n+]%14ccc(-c%15cc[n+](Cc%16cc(C[n+]%17ccc(-c%18cc[n+](CCCn%19cc(C)c(=O)[nH]c%19=O)cc%18)cc%17)cc(C[n+]%17ccc(-c%18cc[n+](CCCn%19cc(C)c(=O)[nH]c%19=O)cc%18)cc%17)c%16)cc%15)cc%14)cc(C[n+]%14ccc(-c%15cc[n+](Cc%16cc(C[n+]%17ccc(-c%18cc[n+](CCCn%19cc(C)c(=O)[nH]c%19=O)cc%18)cc%17)cc(C[n+]%17ccc(-c%18cc[n+](CCCn%19cc(C)c(=O)[nH]c%19=O)cc%18)cc%17)c%16)cc%15)cc%14)c%13)cc%12)cc%11)c%10)cc9)cc8)c7)cc6)cc5)c4)cc3)cc2)c(=O)[nH]c1=O.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F,0.1777413616,positive
CHEMBL2179708,N=C(N)NCCC[C@@H]1NC(=O)[C@H](Cc2ccc(N)cc2)NC(=O)[C@@H](Cc2ccc(O)cc2)NC(=O)CNC(=O)[C@H](Cc2ccc3ccccc3c2)NC1=O.O=C(O)C(F)(F)F,14895.54,positive
CHEMBL2179709,N=C(N)NCCC[C@@H]1NC(=O)[C@H](Cc2ccc(NC(=N)N)cc2)NC(=O)[C@@H](Cc2ccc(O)cc2)NC(=O)CNC(=O)[C@H](Cc2ccc3ccccc3c2)NC1=O.O=C(O)C(F)(F)F,678.04,positive
CHEMBL2179712,N=C(N)NCCC[C@@H]1NC(=O)[C@H](CCCNC(N)=O)NC(=O)[C@@H](Cc2ccc(O)cc2)NC(=O)CNC(=O)[C@H](Cc2ccc3ccccc3c2)NC1=O.O=C(O)C(F)(F)F,2892.015,positive
CHEMBL2180076,N=C(N)NCCC[C@@H]1NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](Cc2ccc(O)cc2)NC(=O)CNC(=O)[C@H](Cc2ccc3ccccc3c2)NC1=O.O=C(O)C(F)(F)F,468.87,positive
CHEMBL2180077,N=C(N)NCCC[C@@H]1NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@@H](Cc2ccc(O)cc2)NC(=O)CNC(=O)[C@H](Cc2ccc3ccccc3c2)NC1=O.O=C(O)C(F)(F)F,778.125,positive
CHEMBL2180079,CC1(C)NC(=O)[C@@H](Cc2ccc(O)cc2)NC(=O)CNC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)[C@H](CCCNC(=N)N)NC1=O.O=C(O)C(F)(F)F,3574.065,positive
CHEMBL2180082,N=C(N)NCCC[C@@H]1NC(=O)C2(CCCCC2)NC(=O)[C@@H](Cc2ccc(O)cc2)NC(=O)CNC(=O)[C@H](Cc2ccc3ccccc3c2)NC1=O.O=C(O)C(F)(F)F,5385.16,positive
CHEMBL2180083,N=C(N)NCCC[C@@H]1NC(=O)C2(CCNCC2)NC(=O)[C@@H](Cc2ccc(O)cc2)NC(=O)CNC(=O)[C@H](Cc2ccc3ccccc3c2)NC1=O.O=C(O)C(F)(F)F,561.17,positive
CHEMBL2180084,N=C(N)NCCC[C@@H]1NC(=O)C2(CCN(C(=N)N)CC2)NC(=O)[C@@H](Cc2ccc(O)cc2)NC(=O)CNC(=O)[C@H](Cc2ccc3ccccc3c2)NC1=O.O=C(O)C(F)(F)F,258.52,positive
CHEMBL2180085,N=C(N)NCCC[C@@H]1NC(=O)[C@H](CCCN)NC(=O)[C@@H](Cc2ccc(O)cc2)NC(=O)CNC(=O)[C@H](Cc2ccc3ccccc3c2)NC1=O.O=C(O)C(F)(F)F,660.345,positive
CHEMBL2180086,N=C(N)NCCC[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@@H](Cc2ccc(O)cc2)NC(=O)CNC(=O)[C@H](Cc2ccc3ccccc3c2)NC1=O.O=C(O)C(F)(F)F,7222.18,positive
CHEMBL218806,CN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CNC(=O)[C@@H](Cc2ccc(O)cc2)NC(=O)[C@H]1CCCNC(=N)N,3.0,positive
CHEMBL219075,C[C@@H]1NC(=O)CN(C)C(=O)[C@@H](Cc2ccc(O)cc2)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC1=O,167.0,positive
CHEMBL219096,CN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CNC(=O)[C@H]1Cc1ccc(O)cc1,128.0,positive
CHEMBL219135,N=C(N)NCCC[C@@H]1NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CCNC(=O)[C@@H](Cc2ccc(O)cc2)NC(=O)[C@@H](CCCNC(=N)N)NC1=O,350.0,positive
CHEMBL219339,N=C(N)NCCC[C@@H]1NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CNC(=O)[C@@H](Cc2ccc(O)cc2)NC(=O)[C@@H](CCCNC(=N)N)NC1=O,8.0,positive
CHEMBL219474,N=C(N)NCCC[C@@H]1NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)CNC(=O)[C@@H](Cc2ccc(O)cc2)NC(=O)[C@H](CCCNC(=N)N)NC1=O,4.0,positive
CHEMBL2220487,N=C(N)NCCC[C@@H]1NC(=O)[C@H](CCCN)NC(=O)[C@@H](Cc2ccc(O)cc2)NC(=O)CNC(=O)[C@H](Cc2ccc3ccccc3c2)NC1=O,19.0,positive
CHEMBL2311028,Cl.Cl.Cl.Cl.Cl.Cl.Cl.Cl.c1cc(CN2CCCNCCNCCCNCC2)ccc1CN1CCCNCCNCCCNCC1,145.0,positive
CHEMBL2311089,Cl.Cl.Cl.Cl.Cl.Cl.Cl.Cl.O.O.c1cc(CN2CCCNCCNCCCNCC2)ccc1CN1CCCNCCNCCCNCC1,7.0,positive
CHEMBL2347623,N=C(NCCCCNCCCNC(=N)Nc1ccccc1)Nc1ccccc1,260.0,positive
CHEMBL2347624,N=C(NCCCCN(CCCNC(=N)Nc1ccccc1)C(=N)Nc1ccccc1)Nc1ccccc1,280.0,positive
CHEMBL2347625,N=C(NCCCN(CCCCN(CCCNC(=N)Nc1ccccc1)C(=N)Nc1ccccc1)C(=N)Nc1ccccc1)Nc1ccccc1,510.0,positive
CHEMBL2347626,N=C(NCCCCNCCCNC(=N)Nc1cccc2ccccc12)Nc1cccc2ccccc12,220.0,positive
CHEMBL2347627,N=C(NCCCCNCCCNC(=N)Nc1ccc2ccccc2c1)Nc1ccc2ccccc2c1,62.0,positive
CHEMBL2347628,N=C(NCCCCN(CCCNC(=N)Nc1cccc2ccccc12)C(=N)Nc1cccc2ccccc12)Nc1cccc2ccccc12,110.0,positive
CHEMBL2347629,N=C(NCCCCN(CCCNC(=N)Nc1ccc2ccccc2c1)C(=N)Nc1ccc2ccccc2c1)Nc1ccc2ccccc2c1,190.0,positive
CHEMBL2347630,N=C(NCCCNCCCCNCCCNC(=N)Nc1cccc2ccccc12)Nc1cccc2ccccc12,180.0,positive
CHEMBL2347631,N=C(NCCCNCCCCNCCCNC(=N)Nc1ccc2ccccc2c1)Nc1ccc2ccccc2c1,110.0,positive
CHEMBL2347632,N=C(NCCCNCCCCN(CCCNC(=N)Nc1cccc2ccccc12)C(=N)Nc1cccc2ccccc12)Nc1cccc2ccccc12,40.0,positive
CHEMBL2347633,N=C(NCCCNCCCCN(CCCNC(=N)Nc1ccc2ccccc2c1)C(=N)Nc1ccc2ccccc2c1)Nc1ccc2ccccc2c1,93.0,positive
CHEMBL2347634,N=C(NCCCN(CCCCN(CCCNC(=N)Nc1cccc2ccccc12)C(=N)Nc1cccc2ccccc12)C(=N)Nc1cccc2ccccc12)Nc1cccc2ccccc12,380.0,positive
CHEMBL2347635,N=C(NCCCN(CCCCN(CCCNC(=N)Nc1ccc2ccccc2c1)C(=N)Nc1ccc2ccccc2c1)C(=N)Nc1ccc2ccccc2c1)Nc1ccc2ccccc2c1,300.0,positive
CHEMBL2367715,C[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)c1ccc(CNCc2ccccn2)cc1)c1cccc2ccccc12,13.0,positive
CHEMBL2370104,NCCCC[C@@H]1NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](N)CCCN=C(N)N)CSSC[C@@H](C(=O)N[C@@H](CCCN=C(N)N)C(=O)O)NC(=O)[C@H](CCCNC(N)=O)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CCCCN)NC1=O,8.3,positive
CHEMBL2370105,C[C@@H]1NC(=O)[C@@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](N)CCCN=C(N)N)CSSC[C@@H](C(=O)N[C@@H](CCCN=C(N)N)C(=O)O)NC(=O)[C@H](CCCNC(N)=O)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](Cc2ccc(O)cc2)NC1=O,17.0,positive
CHEMBL2370106,C[C@@H]1NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](N)CCCN=C(N)N)CSSC[C@@H](C(=O)N[C@@H](CCCN=C(N)N)C(=O)O)NC(=O)[C@H](CCCNC(N)=O)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CCCCN)NC1=O,47.0,positive
CHEMBL2370108,NCCCC[C@@H]1NC(=O)[C@H](CCCNC(N)=O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](N)CCCN=C(N)N)CSSC[C@@H](C(=O)N[C@@H](CCCN=C(N)N)C(=O)O)NC(=O)[C@H](CCCNC(N)=O)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CCCCN)NC1=O,2.8,positive
CHEMBL2370109,NCCCC[C@@H]1NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)[C@H](CCCNC(N)=O)NC(=O)[C@@H](N)CCCN=C(N)N)CSSC[C@@H](C(=O)N[C@@H](CCCN=C(N)N)C(=O)O)NC(=O)[C@H](CCCNC(N)=O)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CCCCN)NC1=O,450.0,positive
CHEMBL2370124,NCCCC[C@@H]1NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](N)CCCN=C(N)N)CSSC[C@@H](C(=O)N[C@@H](CCCNC(N)=O)C(=O)O)NC(=O)[C@H](CCCNC(N)=O)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CCCCN)NC1=O,880.0,positive
CHEMBL2370125,C[C@H](NC(=O)[C@@H](N)CCCN=C(N)N)C(=O)N[C@@H](Cc1ccc2ccccc2c1)C(=O)N[C@H]1CSSC[C@@H](C(=O)N[C@@H](CCCN=C(N)N)C(=O)O)NC(=O)[C@H](CCCNC(N)=O)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](Cc2ccc(O)cc2)NC1=O,1300.0,positive
CHEMBL2370126,C[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](N)CCCN=C(N)N)C(=O)N[C@H]1CSSC[C@@H](C(=O)N[C@@H](CCCN=C(N)N)C(=O)O)NC(=O)[C@H](CCCNC(N)=O)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](Cc2ccc(O)cc2)NC1=O,2500.0,positive
CHEMBL2370127,C[C@@H]1NC(=O)[C@@H](NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](N)CCCN=C(N)N)CSSC[C@@H](C(=O)N[C@@H](CCCN=C(N)N)C(=O)O)NC(=O)[C@H](CCCNC(N)=O)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCN=C(N)N)NC1=O,360.0,positive
CHEMBL2370130,NCCCC[C@@H]1NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](N)CCCNC(N)=O)CSSC[C@@H](C(=O)N[C@@H](CCCN=C(N)N)C(=O)O)NC(=O)[C@H](CCCNC(N)=O)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CCCCN)NC1=O,15.0,positive
CHEMBL2370132,NCCCC[C@@H]1NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](NC(=O)[C@H](Cc2ccc3ccccc3c2)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](N)CCCN=C(N)N)CSSC[C@@H](C(=O)N[C@@H](CCCN=C(N)N)C(=O)O)NC(=O)[C@H](CCCNC(N)=O)NC(=O)[C@H](CCCNC(N)=O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CCCCN)NC1=O,15.0,positive
